"Id","Hazard"
46741,4.05482
46744,4.70418
46745,4.95116
46746,2.64385
46748,5.32292
46749,3.29365
46750,2.84094
46751,4.45919
46753,3.11012
46754,4.48727
46755,4.26318
46756,5.47218
46759,4.38291
46767,2.90744
46769,3.39072
46770,2.7093
46774,3.37494
46775,3.82444
46777,4.58318
46778,3.8044
46779,3.79754
46782,2.75485
46785,9.04727
46786,4.54393
46787,3.70712
46788,3.45259
46789,3.80096
46791,4.43896
46792,2.11113
46795,2.40521
46799,3.81842
46801,3.13331
46802,3.63308
46804,4.08567
46807,4.48238
46809,3.49412
46811,4.33545
46812,6.4304
46813,2.65384
46815,2.93944
46817,3.04201
46818,3.56741
46819,2.88279
46825,5.91944
46826,6.60623
46827,2.6067
46832,3.40347
46833,3.60908
46835,4.89717
46837,3.59153
46839,5.81952
46840,4.01793
46841,2.21855
46843,4.7556
46845,2.33733
46847,3.3138
46849,4.82237
46852,3.67027
46854,4.48362
46855,3.48685
46857,4.13844
46858,3.34058
46859,4.28847
46860,3.42351
46862,4.70529
46863,3.19368
46866,5.35627
46867,4.92536
46868,2.98742
46870,4.31783
46874,2.18974
46875,1.90809
46876,3.20235
46877,2.71238
46882,4.13051
46885,3.65601
46886,3.92629
46887,3.32611
46888,5.23572
46889,3.24593
46891,2.73548
46893,6.29062
46900,1.2617
46902,2.83849
46904,5.67263
46905,3.61725
46909,3.57189
46911,4.74586
46913,2.39489
46914,3.55842
46916,3.97419
46919,4.72512
46921,2.74227
46922,5.04018
46923,3.36283
46924,7.29056
46927,3.23871
46929,4.45215
46930,4.40171
46931,3.2104
46932,4.89451
46934,4.69628
46935,4.2621
46936,3.74343
46942,4.52207
46943,4.21906
46944,1.42389
46946,3.16131
46947,4.25613
46949,3.77397
46952,3.05975
46953,3.77503
46958,3.47205
46960,3.66659
46961,3.80717
46963,3.08024
46966,1.9893
46967,7.88485
46968,3.56305
46974,3.30427
46979,4.30255
46980,4.60306
46981,5.86436
46983,1.47394
46984,1.08147
46987,3.70575
46988,4.04787
46993,3.73584
46995,2.9659
46997,5.49319
46999,3.01506
47000,3.45324
47003,6.18081
47004,2.80712
47006,4.5689
47007,3.87092
47010,3.71703
47011,5.53556
47012,4.08432
47013,4.11528
47014,3.35879
47015,8.04299
47016,3.03935
47020,3.48474
47021,3.92643
47023,2.43665
47027,3.61031
47032,3.43121
47033,4.0186
47035,1.7532
47041,4.11459
47042,4.45163
47044,2.89721
47045,3.96321
47048,4.47268
47049,3.82058
47050,3.64863
47053,2.74785
47056,3.84125
47057,4.60439
47061,4.22577
47067,3.49958
47068,3.91587
47069,1.5782
47071,4.19082
47072,3.92014
47074,1.67203
47079,4.09493
47084,4.32238
47086,1.56891
47093,8.04631
47095,3.84513
47097,7.01272
47099,4.12019
47101,3.96085
47102,3.56849
47103,3.81345
47104,6.99149
47105,4.7249
47108,2.32482
47111,3.92695
47116,4.91916
47118,3.35363
47119,4.32154
47121,5.27396
47123,2.8759
47124,4.31379
47125,5.11564
47126,5.25881
47127,4.19296
47129,2.90334
47130,3.20369
47131,4.3733
47132,2.58099
47133,2.81472
47137,4.60583
47139,3.00647
47141,7.08222
47142,4.20928
47143,4.15215
47145,3.2021
47148,3.23613
47149,2.85609
47150,5.32104
47152,4.4423
47154,3.21692
47158,2.60992
47159,4.70149
47160,4.08365
47161,2.51482
47163,2.58838
47164,6.09367
47165,4.92643
47166,3.57889
47167,3.77005
47169,3.40397
47171,2.42817
47172,3.62974
47173,2.79507
47175,4.87925
47177,3.27855
47178,3.49568
47179,7.08739
47180,3.17848
47181,5.48306
47186,4.63985
47187,6.06426
47189,3.33379
47191,3.35481
47192,3.68798
47193,4.31365
47194,4.94155
47197,2.73846
47200,4.29522
47201,2.47831
47202,3.3438
47203,5.6616
47206,1.56865
47210,4.30485
47215,3.5533
47216,4.2165
47217,4.57693
47219,4.79426
47221,4.91226
47222,2.24305
47225,2.91885
47226,1.50869
47227,5.2749
47230,3.81195
47231,2.76197
47232,3.25365
47234,4.32556
47235,3.21421
47238,2.09627
47240,3.12578
47244,5.01244
47245,4.67473
47246,2.9339
47247,4.01097
47249,2.97187
47250,1.91038
47252,3.30018
47253,3.05366
47254,3.51487
47255,3.73287
47257,3.91198
47258,2.65869
47260,4.23189
47263,5.15669
47264,4.19077
47266,4.85497
47267,3.69441
47268,3.80616
47275,4.0964
47277,4.81485
47278,2.71475
47280,3.5298
47281,4.29561
47282,4.84048
47284,4.73915
47285,4.07633
47290,4.08264
47291,4.78602
47292,3.38705
47295,5.01269
47299,4.65192
47300,2.89798
47301,3.83062
47303,3.05588
47305,4.0384
47312,6.70789
47314,3.92326
47317,3.54503
47318,3.33713
47320,3.13686
47321,4.21556
47324,5.66889
47326,2.81869
47328,4.50054
47330,5.30861
47331,4.0644
47332,2.89
47334,7.10288
47340,3.15219
47341,5.5724
47342,4.42596
47343,2.7741
47344,2.80031
47346,4.51622
47350,2.93118
47353,3.17072
47354,3.20792
47357,3.31267
47358,2.31103
47364,5.16036
47366,3.34245
47367,3.7991
47371,3.55492
47372,4.82759
47374,3.70971
47375,5.08232
47376,4.42922
47379,2.69153
47380,3.37883
47381,5.02317
47382,3.29985
47387,4.89627
47389,4.30128
47390,4.05473
47391,4.79116
47394,5.44722
47396,5.25576
47399,2.78907
47402,4.05806
47403,3.4655
47404,4.80441
47405,6.24699
47406,3.46484
47408,3.42763
47411,2.00726
47412,4.40175
47413,3.51709
47415,2.97418
47416,5.17791
47418,4.11345
47420,4.67973
47421,2.14436
47424,4.63988
47427,4.03904
47428,4.42575
47429,2.99318
47430,4.13051
47431,2.72713
47432,3.86876
47433,2.73604
47436,4.01508
47439,4.10779
47441,4.55137
47442,2.44695
47443,7.76271
47444,2.77206
47448,4.90821
47449,5.57867
47451,7.67831
47453,3.8038
47459,4.92157
47463,4.12337
47465,6.78868
47466,4.07279
47468,3.94387
47471,3.34435
47472,3.93693
47474,3.08071
47475,4.34233
47478,4.28002
47479,2.72838
47481,5.24404
47482,3.45339
47484,6.68755
47485,4.09769
47486,4.82459
47497,5.14362
47502,4.73138
47503,4.67727
47509,2.57817
47510,4.10015
47511,2.42947
47514,2.30356
47516,4.20521
47519,4.50593
47520,8.06487
47522,2.21312
47523,4.33973
47526,5.92728
47531,3.18957
47534,3.64266
47535,4.35404
47536,4.36061
47537,4.10862
47540,3.03184
47542,4.34899
47544,8.15246
47545,4.20427
47546,4.24167
47549,2.28176
47550,5.15015
47552,3.90179
47554,2.18264
47555,3.22852
47556,3.6102
47558,2.48508
47559,4.37589
47561,4.19456
47562,3.84144
47565,4.13695
47568,3.17595
47570,2.69731
47572,8.76914
47573,4.55476
47574,2.48506
47576,6.34399
47577,2.62841
47579,2.89719
47581,3.60719
47582,4.61916
47587,5.46873
47588,5.47153
47590,4.79134
47591,4.34131
47593,4.27392
47597,3.91823
47601,2.64682
47603,4.46589
47604,3.8869
47605,4.54822
47608,3.22449
47609,4.29998
47614,3.19273
47615,4.61108
47616,4.16505
47617,3.63397
47621,3.27172
47622,3.16632
47626,4.77395
47631,6.98
47634,4.08728
47635,2.59565
47636,4.30666
47637,2.89848
47638,3.64007
47640,3.52136
47641,2.6002
47644,4.52277
47645,3.80622
47647,3.80823
47648,3.13611
47651,2.98045
47652,1.71675
47657,4.28573
47661,3.52047
47663,4.4529
47665,4.82461
47666,5.00169
47667,3.91631
47668,4.52906
47669,3.68037
47670,4.14271
47671,3.98975
47672,3.82407
47675,2.85857
47678,4.66477
47680,2.02241
47683,2.95301
47685,3.09527
47689,3.98722
47690,4.89768
47692,4.26845
47693,1.65593
47697,3.02188
47699,6.50087
47700,6.2452
47701,3.10647
47702,4.24244
47703,3.76199
47708,3.32837
47709,4.93821
47711,4.74802
47713,4.20647
47715,3.53249
47722,3.55497
47723,3.98685
47726,4.32448
47728,7.74689
47735,4.43563
47736,4.01536
47738,3.82597
47740,3.98907
47741,4.32771
47742,4.25703
47743,2.29492
47744,3.75416
47745,2.66812
47746,5.51004
47749,4.93265
47752,2.77595
47755,3.71661
47758,3.86975
47759,4.88306
47761,3.10971
47762,3.55895
47764,2.69205
47767,4.57563
47768,3.47522
47769,2.98499
47770,4.19435
47771,3.41858
47772,4.03548
47773,1.59281
47777,4.36961
47778,3.85011
47779,1.88032
47783,4.49203
47785,4.03284
47786,3.67474
47788,4.1407
47789,5.24736
47792,1.64206
47793,3.71205
47797,2.47404
47799,2.89764
47803,3.31294
47806,3.05255
47807,2.77675
47808,1.97576
47809,4.25042
47810,4.30542
47812,4.58664
47814,2.61213
47815,4.85894
47819,3.43281
47821,4.0812
47823,2.81204
47824,8.32423
47825,3.24276
47826,4.04114
47827,4.27923
47828,1.48509
47829,3.8835
47831,3.93344
47833,0.911863
47835,4.61643
47836,3.7855
47841,3.46432
47843,4.59717
47845,3.85443
47846,4.85129
47847,3.75689
47848,3.30883
47849,3.66992
47850,3.93594
47853,2.33968
47854,2.58968
47855,2.45988
47857,4.32367
47858,4.47541
47859,4.78038
47864,10.4203
47868,3.31588
47870,3.45348
47873,2.01805
47875,3.44184
47876,2.7522
47877,2.75145
47880,4.27872
47881,4.20297
47886,2.33333
47887,4.46295
47892,3.03177
47893,4.92285
47894,3.81029
47896,7.28085
47898,6.99579
47900,5.01731
47901,2.65097
47902,3.11515
47903,5.52982
47905,4.92491
47907,3.38814
47909,3.15992
47912,4.64635
47913,3.8411
47915,3.49868
47918,2.63612
47920,2.69555
47923,4.88171
47924,3.88165
47926,3.29877
47927,5.0702
47931,2.96932
47932,4.61691
47935,6.35917
47936,2.07534
47937,4.85418
47938,3.6396
47943,4.80707
47944,3.47168
47947,2.99288
47948,3.17753
47952,3.28937
47953,4.31307
47955,3.85724
47956,6.29383
47959,4.43406
47960,4.52882
47961,5.0143
47962,4.67404
47966,4.37643
47969,3.89484
47970,2.815
47971,2.39013
47973,3.62066
47974,2.42002
47976,3.51675
47977,4.45102
47982,3.37985
47983,3.53331
47984,2.15541
47985,3.92016
47987,3.83053
47989,4.41268
47992,2.08716
47995,3.08794
47996,3.21102
47997,3.81517
47998,3.45286
47999,3.0697
48000,3.6364
48001,5.47682
48002,2.99718
48003,4.01463
48005,4.4538
48006,3.88335
48007,3.59919
48008,4.95784
48010,3.91795
48012,7.7597
48013,3.85282
48014,8.22231
48015,4.29147
48016,3.64282
48019,3.07328
48020,4.10749
48021,6.77841
48022,4.31648
48023,3.33894
48027,3.37842
48029,3.85771
48033,5.43378
48034,2.59776
48036,4.24481
48037,5.99229
48039,3.91051
48041,6.43104
48044,2.95789
48045,4.09616
48046,4.06963
48047,4.37603
48048,3.88437
48051,3.47579
48053,3.74517
48055,3.08347
48057,3.44966
48058,5.58591
48060,3.43901
48064,3.5583
48067,3.62279
48068,4.26033
48069,6.99567
48070,4.84691
48072,3.21431
48073,4.73367
48075,3.23257
48076,3.55582
48077,7.04019
48078,3.86325
48082,4.20998
48088,5.1627
48090,4.15591
48091,2.65995
48092,3.66708
48095,2.79654
48096,3.91523
48099,0.501058
48102,2.08489
48103,3.04535
48106,4.88839
48107,2.54237
48108,3.8981
48112,4.28457
48113,3.4624
48115,3.60671
48117,3.18744
48119,4.19568
48120,3.57984
48121,4.56986
48122,7.78627
48123,4.81378
48124,3.80555
48130,2.49034
48131,3.0646
48134,3.17199
48135,6.79939
48139,3.35151
48143,4.86791
48144,2.86507
48145,3.61655
48148,4.05453
48150,4.05983
48153,4.74303
48155,5.49219
48156,3.63631
48158,6.30439
48159,4.18474
48161,4.46542
48162,4.18923
48163,5.04313
48164,4.45156
48166,4.66595
48167,4.41163
48168,3.26566
48169,4.50083
48171,3.00411
48173,4.52588
48174,4.31078
48175,3.40155
48178,3.40992
48184,2.62959
48185,4.32619
48186,3.32385
48188,1.59313
48189,3.55799
48190,4.34516
48191,2.58251
48194,4.03293
48198,2.36974
48201,4.09246
48203,3.44213
48206,2.51888
48208,2.95087
48211,3.5976
48214,3.55579
48215,2.994
48218,4.5302
48220,4.20188
48221,3.05701
48222,2.15937
48225,4.24909
48226,3.66793
48228,4.1905
48231,2.66518
48234,2.97542
48235,7.62828
48236,4.37467
48237,6.47289
48240,4.56428
48241,4.40938
48242,2.95487
48243,3.72977
48247,2.91623
48248,3.95355
48250,5.14635
48253,4.9145
48254,4.38195
48257,2.99121
48259,4.69699
48262,3.81637
48263,4.65425
48265,4.31127
48266,2.87492
48268,2.68288
48269,3.97774
48271,4.10261
48272,4.92658
48273,4.25142
48275,4.02141
48276,4.61301
48279,4.30094
48282,2.45104
48283,3.91978
48284,4.37771
48285,2.43423
48287,4.98954
48289,3.22203
48291,2.63494
48294,3.51931
48299,3.53061
48301,4.06283
48302,4.0355
48306,2.91171
48307,4.70508
48309,4.99121
48311,4.73001
48315,2.38912
48317,5.65055
48318,3.73624
48319,3.03805
48320,4.8152
48322,3.67467
48323,2.64199
48324,4.21133
48325,1.13395
48326,2.5475
48327,3.51462
48329,3.00361
48331,3.57281
48333,3.11802
48334,2.11115
48335,8.64253
48336,3.79789
48337,2.68679
48338,3.10355
48340,3.05949
48341,7.18042
48344,4.94779
48345,4.43648
48350,4.00176
48351,2.90577
48354,3.78174
48356,3.73216
48357,3.83106
48361,4.49265
48362,5.02058
48364,3.50576
48369,5.57218
48373,2.84038
48374,4.94448
48377,3.68033
48381,4.60808
48384,4.38812
48389,5.37969
48391,4.50848
48393,4.43628
48397,3.00229
48399,2.13809
48402,3.86372
48403,1.89045
48404,2.56074
48405,2.73604
48406,3.46384
48407,3.52619
48409,2.78569
48411,4.15236
48412,4.5677
48413,3.9617
48417,3.72544
48420,4.22357
48421,4.73585
48422,2.72773
48425,2.57681
48429,3.01387
48430,2.97123
48432,3.75367
48434,4.21413
48435,3.22503
48437,4.01372
48438,3.389
48440,4.88971
48444,3.91698
48447,4.91767
48450,3.48879
48452,5.22453
48454,3.63958
48457,3.86082
48458,3.40471
48459,4.4687
48460,4.25893
48462,2.85465
48464,3.40944
48466,4.53588
48467,4.40174
48469,7.35228
48471,4.98701
48473,3.9172
48474,3.63255
48475,2.65811
48476,3.56233
48481,4.73023
48482,3.33356
48485,4.67287
48486,3.7141
48488,4.26633
48490,4.73599
48491,4.51679
48494,4.82638
48496,3.47427
48499,4.50989
48500,3.93327
48501,4.02768
48502,3.98327
48504,5.51108
48511,4.6931
48512,3.41206
48513,0.740058
48514,2.77671
48515,3.98031
48516,2.44325
48517,3.78624
48520,4.06936
48522,2.30827
48524,3.98873
48525,3.38721
48528,6.06818
48532,4.24647
48536,4.48749
48540,4.28275
48541,3.32809
48542,5.09378
48543,3.1145
48546,2.67804
48547,4.04
48548,3.611
48549,5.13545
48550,4.0113
48551,4.16416
48554,4.66018
48557,3.58654
48558,4.31968
48560,3.98895
48561,4.05591
48562,2.8478
48564,3.20847
48565,5.15429
48566,4.44216
48568,4.73297
48571,3.32199
48574,4.43315
48575,4.54568
48579,3.62523
48580,2.66852
48581,4.36248
48582,3.75147
48583,4.00728
48584,5.00342
48585,7.9661
48590,6.11871
48593,4.60971
48594,3.73168
48596,2.37175
48597,3.0013
48602,3.99225
48606,5.12786
48607,3.98587
48609,4.04748
48610,3.80008
48612,7.46995
48613,4.78887
48615,5.73523
48617,5.72986
48619,4.96579
48623,3.25766
48626,3.03752
48639,2.95445
48640,4.99944
48641,4.43809
48644,9.11062
48645,4.66474
48647,2.76235
48648,3.27514
48652,6.48404
48657,5.54575
48659,2.97602
48663,4.62136
48665,5.31565
48666,2.84568
48667,2.96378
48671,3.80786
48675,3.92593
48677,3.74553
48678,4.13574
48684,3.95039
48687,2.24906
48689,3.77483
48692,3.87958
48696,3.79033
48697,3.78646
48698,3.42032
48699,4.30837
48702,5.09262
48703,3.49153
48705,3.34668
48706,3.52568
48707,2.64006
48708,4.53924
48714,4.01768
48717,4.54836
48718,3.83821
48721,3.17544
48723,4.77116
48726,3.56698
48729,4.89675
48730,3.92006
48732,2.98393
48733,3.7921
48734,6.32513
48735,2.08986
48737,4.95699
48738,4.74988
48739,1.10118
48742,4.01923
48745,5.13973
48746,4.91378
48747,3.90213
48749,2.68163
48752,3.66545
48754,4.16019
48757,2.52089
48759,4.07951
48761,4.28372
48767,3.10423
48769,3.39942
48772,3.89078
48778,5.68183
48779,5.10328
48780,8.24846
48781,4.37454
48785,4.91316
48787,3.39266
48789,3.81254
48790,3.31357
48793,3.04396
48795,4.85894
48796,3.84948
48800,3.99871
48801,3.10371
48804,4.56446
48805,4.13666
48808,8.41923
48810,3.65637
48811,3.80813
48812,8.06065
48815,5.31956
48816,4.03389
48817,4.20055
48821,3.37071
48822,4.13633
48825,4.45016
48832,4.30291
48833,3.15407
48834,4.19218
48837,3.57131
48839,4.5207
48841,6.33199
48843,3.56813
48844,3.95898
48847,2.4583
48848,4.6142
48853,2.7928
48857,4.12323
48858,4.91403
48859,3.26897
48860,3.04744
48861,2.68523
48862,4.91225
48865,3.67429
48867,3.10461
48869,2.73507
48870,3.77872
48872,3.38959
48874,3.7158
48875,4.67231
48876,0.894397
48878,4.543
48879,4.25716
48883,5.70698
48884,1.91139
48885,2.89993
48886,4.35132
48888,4.76304
48889,4.49488
48890,3.51958
48891,3.08709
48892,4.73833
48893,2.75551
48895,2.5306
48896,3.21249
48898,4.10591
48899,3.54016
48900,4.05655
48901,3.63037
48905,4.63567
48910,4.09542
48911,4.93349
48913,2.84134
48915,3.01871
48917,4.49073
48920,3.80879
48922,4.26191
48925,4.00972
48927,2.7723
48930,3.62525
48932,2.99895
48933,5.98504
48937,1.79267
48940,4.23194
48942,3.84696
48944,4.29496
48945,4.57879
48954,4.55021
48955,3.87048
48959,3.70566
48960,4.06645
48963,4.55489
48967,4.04532
48970,3.3406
48971,4.27279
48973,4.56526
48977,3.40504
48979,3.27049
48980,2.92645
48981,10.5656
48982,3.20117
48984,2.85793
48988,2.4693
48989,3.48542
48993,4.68659
48994,4.56943
48995,4.25303
48998,5.08635
49000,3.87453
49002,4.42946
49006,4.14958
49007,4.46512
49009,3.98959
49011,4.97282
49012,3.24431
49013,3.42125
49014,2.90972
49015,3.92734
49016,3.26042
49019,2.02464
49023,3.45879
49024,5.58867
49026,4.53411
49030,8.43687
49035,2.64457
49036,2.53546
49045,3.46183
49046,3.50328
49049,3.59361
49052,3.1513
49053,3.06197
49055,3.49797
49056,1.95767
49057,3.37449
49058,3.33262
49059,4.13637
49061,5.79875
49063,3.11916
49070,4.47891
49071,5.80385
49072,3.51793
49076,4.4547
49081,3.48606
49082,4.63346
49085,3.8717
49086,4.5825
49088,1.47655
49093,3.28798
49094,4.54795
49095,4.16473
49097,4.17602
49100,3.33499
49101,2.98554
49102,3.22717
49103,4.15746
49104,3.99013
49107,3.42889
49111,3.54884
49120,6.64862
49122,5.29366
49125,2.83638
49126,1.85175
49127,3.91521
49128,4.79419
49131,4.50852
49132,4.57544
49134,4.58192
49136,4.89642
49138,3.56523
49139,4.29846
49141,4.60543
49142,4.57346
49145,4.10287
49147,3.62784
49150,5.3014
49151,3.99299
49152,4.23972
49153,4.18702
49155,3.48627
49156,4.10894
49157,3.54732
49158,5.69075
49163,4.51695
49164,4.15813
49165,4.84785
49167,2.22611
49169,3.3729
49170,5.15823
49171,4.28873
49174,3.37527
49175,4.21795
49180,2.94146
49181,3.41247
49183,6.05414
49185,5.47432
49186,3.51109
49189,5.02186
49190,3.44905
49193,2.65283
49196,3.39567
49197,5.48452
49198,4.40099
49199,3.84717
49200,7.84737
49203,3.74566
49204,3.64522
49206,3.24395
49208,2.85636
49209,4.51346
49210,4.95143
49213,4.10542
49219,4.28835
49223,4.81124
49226,4.03578
49228,4.83382
49230,3.18639
49231,5.2793
49234,2.76291
49236,3.06962
49237,10.4736
49239,3.75906
49241,5.14029
49245,2.76526
49246,3.36457
49250,3.47595
49251,4.16683
49252,2.34397
49253,4.27404
49254,5.38051
49256,2.25409
49259,4.37885
49260,3.79936
49267,2.73154
49269,4.33399
49270,4.81301
49278,4.29493
49281,5.29211
49282,5.37197
49283,3.5792
49285,4.25241
49287,3.87365
49289,2.66374
49291,4.2047
49292,4.78202
49293,2.50686
49294,4.12166
49297,2.32744
49298,5.51128
49300,4.63764
49301,5.16797
49303,4.44744
49305,3.99052
49306,6.48194
49307,4.11288
49308,3.92906
49309,3.67521
49310,6.8338
49313,4.36385
49314,3.91287
49316,2.45777
49317,4.28986
49318,4.51576
49319,5.17094
49322,1.87971
49327,4.49055
49334,3.38808
49335,4.65016
49339,4.35406
49341,4.383
49343,3.73475
49344,3.7233
49345,3.87374
49350,2.98722
49353,4.3784
49355,3.38515
49356,2.44975
49357,5.06628
49359,3.09337
49362,3.89591
49364,3.71882
49366,4.6715
49371,4.63363
49372,2.33943
49373,1.98528
49374,2.19226
49375,7.98524
49377,5.4429
49379,3.87996
49380,4.94691
49381,3.2355
49382,6.98121
49384,3.16324
49392,4.36902
49393,4.3637
49399,3.59564
49404,4.61638
49406,2.23575
49408,6.47844
49409,4.1809
49415,4.0936
49417,5.0141
49418,2.66892
49419,5.75565
49421,3.55285
49422,2.75332
49425,3.14544
49427,4.37462
49429,3.10991
49430,4.64948
49433,3.77966
49436,5.00322
49437,3.20528
49439,2.83468
49440,4.01694
49442,3.2091
49443,3.83563
49448,3.55185
49450,3.40616
49452,4.45304
49453,2.84943
49454,3.30417
49455,4.09178
49457,3.23293
49460,3.93338
49461,3.56056
49463,4.48127
49465,6.25885
49467,3.58159
49468,2.99694
49469,4.11195
49470,4.23135
49472,3.86858
49473,3.00358
49475,3.66769
49477,4.54469
49478,2.7047
49479,2.98013
49481,3.31563
49486,4.6135
49487,3.69042
49489,4.58615
49490,4.62873
49491,3.41106
49492,4.25927
49493,3.04344
49494,4.18009
49496,3.80145
49499,3.08366
49502,4.83911
49504,3.556
49505,3.5068
49506,4.24424
49508,5.95561
49509,2.92372
49510,2.8296
49511,3.70238
49512,3.95642
49513,3.59685
49516,3.74611
49520,5.54883
49522,2.23928
49523,4.14172
49524,3.74381
49525,6.13458
49526,1.50195
49527,2.61557
49529,3.64058
49531,2.40511
49532,6.66442
49539,2.60279
49540,3.75643
49541,3.56137
49544,5.26018
49546,4.24733
49547,3.33177
49548,2.05242
49549,4.2163
49551,3.01293
49554,3.91961
49555,3.72502
49556,2.46289
49557,4.59837
49563,3.72448
49566,3.53056
49567,4.66965
49568,2.58289
49570,5.86861
49571,4.90343
49573,2.86574
49574,2.92871
49575,3.76379
49578,4.52134
49579,3.50098
49588,3.58367
49592,4.62943
49594,9.08072
49596,4.91091
49598,3.8336
49599,4.92962
49600,4.00987
49603,4.81162
49606,3.41001
49607,3.26121
49608,3.75217
49609,3.00245
49610,4.68191
49611,5.95096
49612,6.25365
49614,6.04428
49618,3.76778
49619,2.56547
49620,2.89292
49621,5.26897
49623,3.20495
49624,3.31097
49625,3.88821
49626,4.14074
49630,3.7157
49631,3.74957
49632,4.14475
49633,5.36908
49636,4.31154
49637,3.81818
49638,3.4124
49639,4.32176
49640,3.40806
49641,2.55876
49643,3.05004
49644,2.84423
49645,4.08016
49646,3.1104
49654,4.02114
49656,2.66179
49659,5.85194
49660,2.19964
49661,4.95015
49665,6.67662
49666,2.98486
49668,5.37469
49669,4.01625
49671,2.06512
49676,2.29991
49678,2.68837
49681,3.11097
49685,3.30457
49687,3.68759
49688,4.02922
49690,4.55968
49691,2.60334
49693,3.4081
49696,3.46277
49697,4.01096
49699,4.54808
49700,3.29553
49704,3.21264
49706,3.83878
49707,7.37748
49708,5.51548
49709,4.27628
49710,2.10923
49711,2.71774
49712,3.6202
49713,1.80379
49714,2.46122
49715,3.6528
49716,3.56843
49719,4.51736
49722,2.92881
49727,5.62636
49728,4.17419
49730,9.83774
49737,4.01455
49740,3.9451
49742,2.43276
49744,4.95894
49747,3.47802
49750,9.53999
49751,4.63094
49752,2.32589
49753,4.5348
49754,4.33121
49755,3.45344
49758,3.25069
49759,3.86103
49764,4.23807
49765,5.52469
49767,3.08774
49769,3.73863
49771,4.21648
49773,5.12041
49774,6.36872
49775,3.0672
49776,3.3861
49778,4.34335
49780,2.54566
49784,4.39283
49785,4.31429
49787,2.97569
49790,3.99722
49793,4.09522
49794,3.17695
49796,3.99732
49797,2.81918
49801,5.00477
49803,1.80542
49805,4.55769
49808,2.76971
49809,6.76601
49812,3.90123
49813,3.43289
49817,4.0132
49818,4.90842
49821,3.23058
49822,2.89709
49828,3.1294
49830,4.56027
49837,4.0526
49838,4.43365
49839,4.99817
49840,2.4128
49841,3.12984
49843,4.50471
49844,3.76007
49846,4.61139
49849,7.86296
49851,4.06054
49852,3.37148
49853,4.61074
49858,3.75966
49859,5.55858
49860,3.7179
49863,4.11743
49865,4.74099
49866,4.05888
49867,3.52634
49869,4.90334
49870,2.00038
49871,1.75168
49872,7.6778
49873,2.84827
49875,2.8955
49879,4.68983
49881,5.97679
49882,4.84057
49887,2.24812
49888,3.77514
49889,3.14937
49891,7.35427
49892,2.79328
49893,4.05465
49894,4.27417
49895,4.37232
49896,4.33046
49899,3.2693
49900,3.46122
49901,4.30938
49903,3.83809
49904,4.0632
49906,4.54064
49912,3.03292
49913,5.8488
49915,7.94253
49916,3.74979
49918,5.20537
49919,3.78401
49920,3.96108
49921,3.49135
49922,3.95807
49923,2.672
49927,5.57419
49928,6.34507
49929,3.22588
49931,5.52073
49934,3.27035
49935,2.79782
49940,9.0726
49941,4.04166
49944,2.55627
49947,5.21886
49950,4.46963
49951,2.19327
49952,3.09609
49954,4.94004
49957,3.76724
49960,2.46273
49961,3.32365
49964,2.71901
49966,4.34458
49967,2.9977
49971,4.17023
49972,4.2901
49973,4.89259
49974,7.05434
49976,3.04868
49981,5.48144
49982,2.96196
49983,2.72667
49986,1.92315
49989,5.56233
49990,5.14261
49993,2.62971
49995,5.09347
49996,4.14733
50001,5.89292
50016,4.91269
50019,3.95078
50023,4.15543
50025,2.7677
50027,2.06056
50028,2.90987
50029,3.98721
50030,2.9341
50031,3.09051
50032,2.68397
50035,4.92464
50036,4.43732
50038,3.89417
50040,2.87823
50043,3.32618
50044,4.62784
50048,6.03138
50052,3.48688
50053,3.78283
50054,5.62751
50056,2.98619
50057,2.37828
50060,3.22513
50061,3.85613
50062,3.34726
50063,4.61518
50064,2.24419
50066,3.50532
50068,3.24469
50074,4.90937
50076,5.74772
50078,3.47039
50084,4.43792
50085,5.24179
50086,4.55348
50089,5.84851
50096,4.74719
50099,5.12317
50101,2.98221
50104,3.51119
50105,3.86272
50106,3.36806
50107,4.08906
50108,4.20753
50110,4.36393
50111,7.86976
50114,2.4178
50115,2.13301
50116,2.43147
50117,3.66294
50119,3.31304
50121,4.98722
50122,3.56659
50124,8.54882
50126,3.28553
50128,7.50635
50131,4.4975
50132,5.05449
50133,3.34722
50135,3.17637
50136,4.4437
50137,6.49598
50141,3.2554
50143,4.66682
50144,4.82774
50145,4.24818
50147,3.38341
50148,3.31659
50149,2.34978
50150,4.88149
50155,5.66068
50156,3.84414
50157,3.17285
50158,3.43971
50160,3.16637
50162,4.22962
50163,2.75082
50164,2.18972
50165,2.96131
50166,5.75024
50169,4.52765
50171,7.33319
50172,3.95078
50175,4.01962
50177,7.87955
50178,3.41083
50182,5.03087
50191,3.92858
50192,3.65181
50193,4.55704
50194,3.36949
50195,3.7239
50196,4.80677
50197,3.80758
50199,4.52048
50200,4.69027
50201,3.29554
50203,2.83465
50207,4.94773
50208,3.26547
50210,4.22923
50212,3.18114
50214,1.28873
50215,2.52149
50217,3.4273
50218,3.47084
50219,3.97006
50223,3.15843
50224,2.80826
50226,4.31581
50228,2.59934
50229,5.435
50230,2.41705
50231,4.29293
50235,5.45451
50236,3.27481
50238,4.16225
50239,4.55817
50240,7.16092
50241,3.94615
50243,4.54475
50245,3.0543
50246,4.82293
50248,2.74036
50251,2.69507
50253,4.30575
